,0,1,2,3,4,5,6,7,8,9
0,1.8101868389286577,13.607517874187852,-1.8747009157825811,-1.3565808570033586,5.694870862999305,-1.3530269956537284,6.230091921580045,-3.6081683321718954,4.926884888050826,3.103651910816059
1,-9.358227497408253,-8.913365815169161,-3.369364957644531,-11.296083243865642,1.5154810393733578,-4.353989611110563,0.45001981035211025,-1.72459404667488,-0.6260070850259325,-1.743103247683726
2,11.048773254623763,7.950112769690256,-4.479505190330941,-0.6995340974373255,1.0042467737699563,-1.565601575977368,4.454161304151027,-3.6900292391804155,-0.733704674675177,-1.3052213415608067
3,-1.566423656727382,6.393718661108002,-4.503280672512841,-0.6114325899041877,-0.092677158846781,-0.00468460738601992,-1.4023051679695406,1.4197128826714858,-1.100281895996195,-1.5614909734761264
4,3.2914750421908194,7.139327746891476,-5.364234760533202,-2.115339704229335,5.595213670097556,-0.3261323914620758,2.7356422178371815,4.503120376852229,1.5500677012933937,4.965426516599798
5,-1.7031015718398446,2.6408453594122374,-2.6927717188560405,-0.22777156307904914,1.7601564622772947,0.3186047078559388,0.8303177310973903,0.6271354555089206,-1.2262807969015668,-0.06876245663926463
6,-1.9213859357116905,4.328082019475553,-5.043846118250477,-0.5780863948886927,0.3420937440296163,-0.5601371700813894,-1.309560593403634,3.943293764796436,1.8238917123354361,-1.3275712437124374
7,-1.911793542203678,11.036040064234447,-10.83835444561896,1.410300692279238,-0.8607612154504495,-0.0959404283019837,-5.31645158677792,3.3291664684520463,-2.147295952658233,-0.27230566536110684
8,3.2618331371884506,4.1033051368154245,-7.3149428402386745,0.6306905517360295,2.824570565990973,0.03232504757453483,-0.3519051560377791,4.325336811855601,2.4261293171799494,0.967949528712634
9,-2.547229568874362,-0.11983077885207064,-0.39594129554215773,0.023800879226550543,2.1334477826931173,-1.3423436034639356,-1.0964794095448154,0.349811501016635,0.21181674259990163,-1.4853900849674972
10,-4.220865416460947,4.610557480175722,-6.619173149654825,0.047109327637964736,0.9059234624286838,0.4480368419730767,-3.1793304552455735,2.6253661328460254,-0.012255859716104961,0.5724976186878905
11,-3.097392582515062,8.44623335103137,-5.114212216988233,-1.9489160324532313,-0.2699504060047196,-0.26177668375485275,-6.456880456166654,0.7213368062045095,-1.6837522678213246,-0.48994269049292744
12,3.557683284496238,2.2321790546010707,-0.12654420230902916,-5.19216373084962,7.398373982861854,14.246623403156606,0.4637860542853077,-0.8647374681029233,0.03231479271299396,-0.5423159565977104
13,0.037866399862127184,5.188495706358921,-3.303117623492956,-0.8946582360342186,-0.49508569673361835,-0.5717616163068725,-7.078574137737092,0.8109130061752281,-3.1472634628288434,-3.0085068400957593
14,4.913361080753072,7.2345708947048015,-1.4433310264554922,-8.004903680626922,8.362010737474058,15.879332235537367,-0.6822184897246701,1.5844316770815656,0.15358644135640215,-0.3233587907739915
15,0.12432697456689701,7.191944270018247,-7.3788868193464285,1.2384529979327845,0.6150021721504881,0.8787056551762525,-2.1470911459236905,2.916637849721018,-0.5161814131770858,0.8896627492887534
16,9.298103492913961,22.767623864303197,-4.460218159042665,-2.617241835145834,-0.6200686497372304,-1.8216669702664634,-0.5299456140781066,-3.2388378807078877,-0.21540463865019432,-2.3935294644930245
17,4.4182220827883665,10.61230294938452,2.6266187685869227,-5.9955043386545395,2.6351731682928645,-2.2376048823583896,0.656279220551417,-0.748354257081256,-0.991945679231321,-0.6866237508786169
18,7.827627751808902,11.777394183604752,0.611889578129819,-4.973988325671343,0.9229354133593733,-2.631209619306479,7.052461984607988,-5.512882150812615,0.8815408635874261,-3.2145892957124182
19,2.2405811224786203,1.1814046005678889,-3.598908153971546,2.1911909190184797,0.6374186190009723,0.5403699833784188,1.1225044132161,-2.4524576910175324,-0.9015614550731691,1.3165644799176144
20,1.954600610161048,9.022869089593952,-17.100971076735558,7.404542456118656,-1.3774808844913633,1.7373326705447474,1.759098430383854,0.3593076363688807,-2.868125649951583,4.9194088184602345
21,9.248909396733627,22.690309695233356,-4.170395172904327,-2.074933553832916,-2.3643906036697477,-4.68110084505851,-2.5912440088828896,-3.551904175208625,1.5781390380045588,-2.0257259238129364
22,5.381471049592302,9.456591489931895,3.5327884702213663,-4.909719001241137,1.4144178909899652,-3.8189485611225478,-2.3538598368550425,-2.9021758899062338,-1.9952507716938286,1.2536586049066676
23,9.325101161448973,12.05392562534803,0.8137241945469347,-3.6882616669073154,0.5956936594663347,-4.2832450261963935,5.025332101071996,-8.547410580872633,-1.1835698122764249,-1.5505321601066506
24,2.6666930054221982,2.023882655630361,-4.165905049549258,2.4587120889610152,0.19483722197331166,2.636323339745211,2.868667564266548,-1.741322076862988,0.635516619862332,-0.9862580981341008
25,4.072231515656925,10.389981386118176,-15.755964357002794,6.004556364536985,-4.225507976985714,7.868444290749767,0.27689194929698263,-2.5662629269513135,1.022101703034403,-1.8942500146383
26,-8.136782126774108,0.5210716806001228,-0.520433569327621,-1.5076468409764308,3.128555693235987,-2.07514744018489,-1.87775234744783,0.895157277173668,1.774465829335256,-3.437543770346105
27,3.6958745231527264,17.787297237857725,-10.027918419703123,4.07929065138563,-2.202134024486334,-3.600186070720809,2.482173804074256,-1.1456381798639361,2.8140995129844053,-1.034316610867319
28,2.130843302620801,9.943572603830866,-6.540967037317813,1.930213889747289,-2.682964415155144,-1.52738099216785,5.250819814359339,-2.83329503659977,1.7230971851743273,-5.452917805666664
29,-0.23184959507732814,3.1386868223162145,-3.279113483661399,0.9922488454850951,1.5006494310773206,-0.17445000483656115,1.9251345194320275,-2.774319186729429,-1.9946766545251642,1.2593838566829594
30,0.791610819488469,4.032957000385564,-5.377941447296052,2.486644676653848,0.2587362874465048,-0.5068204381634579,1.1497335616888942,-3.3120858147509433,-1.1581424650221526,-3.5026102343446013
31,-0.054366818635930854,14.6869090306798,-10.100460890863422,2.539140992612212,-0.4121826770243547,-0.4162761411263424,0.3825954267218051,2.1563397114075333,1.4259251133871444,-1.5446973742408563
32,3.5510009965554445,17.372851671650075,-12.47136361195727,3.724474768395333,-5.683603483958331,0.6590847135628889,2.020229518532949,1.3688390836829603,-1.3388689336119712,-1.2387637802478408
33,2.0514601270975144,1.442028333347543,-4.116922150146665,0.42727758522683806,0.46162843647273194,-0.17958560670575724,-2.5177175761431023,4.001063265613744,-0.45590706876466036,-1.1235980313224023
34,-1.135441936614149,8.536345592981114,-5.598838429805286,-0.5991091809058184,1.496196420646857,-1.633318880771992,-0.7829756393206888,-0.25477410519106575,-1.9094684980664907,1.5231211438881582
35,-4.9868415359363345,2.913543866612012,-0.7066580168045652,-0.24471165137797815,1.0625277688565338,-0.7770420737207229,1.5213497922873263,-1.1422483970771642,-3.3800654571554043,-0.1438083563143228
36,2.7059802668899824,15.702480802058322,-12.777723662430875,4.709203404961801,-2.6097740847623245,-1.6184951670125347,0.5906078395792397,-1.2861429266904376,0.506140294051477,-4.883569830494587
37,-1.1545827921918448,11.675748364145205,-8.00935066420036,0.6586768883847016,0.5962285860145781,-0.6245050575378072,-3.5139181176544145,0.7431689724342025,0.8403954065004093,3.9235011165986435
38,-0.630769925151349,3.4021315575550446,-4.096329536364403,1.3500702773115574,0.5596340410276506,-0.5403835576079977,3.2470424705018943,-0.8125535486243988,0.1987550740473153,1.4019758993388822
39,0.9421169979929827,4.939435898051519,-5.583957306113616,2.4247237312185863,-0.6583603557780067,-0.7822487216238942,2.874147994605159,-1.2745083357652345,0.5945308113357427,-2.0535611359312753
40,-1.4352978456483598,13.047321970703756,-8.577710212711244,2.54988009030486,-2.213722752814039,-0.9450944794994349,-1.997247708669478,-1.4262831151984494,1.5906953452592263,-2.64475360043795
41,3.5753566136959605,16.726006953407683,-12.110219401035906,3.8488386062985103,-4.224911151847837,0.5621403112734596,-0.8974036898522472,0.19152124414169078,-1.9716727081291925,-0.23808195940401689
42,3.5124925123331754,2.5344792725130776,-3.2873041952309743,0.004248017394997729,1.673957556538852,-0.3633349484304856,-2.5930282759836,1.0591694153277242,-2.0711231583142666,3.489178985676374
43,-0.6849959922665573,8.310966744953035,-6.147447976406814,0.7420401787369136,0.15584080681082002,-0.14472382152856314,0.10438598584627826,0.5631083881444834,-1.39692579563117,1.4560005002094634
